3.2329397869762033,1,64,60000,0.5232,0.24524012114852667
3.2334791880566627,2,64,60000,0.6003,0.24393704091198742
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration
3.3218853240832686,0,64,60000,0.4514,0.24685675092041492
3.2397789971437305,1,64,60000,0.565,0.24390989099629223
3.233026178088039,2,64,60000,0.6168,0.24236048106104136
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration
3.2564179140608758,0,64,60000,0.4068,0.2563562300056219
3.2396661459933966,1,64,60000,0.5988,0.24361460097134113
3.2248008870519698,2,64,60000,0.6236,0.2432614010758698
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration
3.248370144981891,0,64,60000,0.3238,0.2447984809987247
3.2346823478583246,1,64,60000,0.5899,0.24398457002826035
3.2317204570863396,2,64,60000,0.6085,0.24362583202309906
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration
3.2450408849399537,0,64,60000,0.5373,0.24333588988520205
3.2565873861312866,1,64,60000,0.6432,0.24299781094305217
3.246063587954268,2,64,60000,0.6404,0.244415300199762
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration
3.260992062976584,0,64,60000,0.3146,0.24367698119021952
3.22416749689728,1,64,60000,0.5886,0.24271413101814687
3.2226328279357404,2,64,60000,0.6117,0.24344307999126613
epoch_duration,epoch,batch_size,data_size,accuracy,test_duration
3.255208526039496,0,64,60000,0.4293,0.24480370082892478
3.2881770359817892,1,64,60000,0.5324,0.2478045099414885
3.29320001299493,2,64,60000,0.6032,0.2444939510896802
